t,best_threshold,log_best_threshold,yield,price,log_price,best_threshold_zscore,log_best_threshold_zscore,yield_zscore,price_zscore,log_price_zscore
2017-08-09,2.7113198250379815,0.9974355366449282,1.579591079841053,3341.931735918988,8.114304282830322,0.9339829716628479,1.020102033151145,0.6307455222992351,-0.7822104994888084,-1.4521559455482398
2017-08-10,2.8245514356564803,1.038349568152502,1.595427674951983,3432.180554601751,8.140951068373735,1.0720295376118643,1.1205330789759034,0.6790146919327773,-0.7762156235172826,-1.4184856177275385
2017-08-11,2.7113198250379815,0.9974355366449282,1.680736477427916,3651.952159554108,8.203017141835549,0.9339829716628479,1.020102033151145,0.9390317618333162,-0.7616170555472821,-1.340060209281993
2017-08-12,2.7427355447664112,1.0089557963584563,1.7538898826579048,3873.840277659997,8.262001613808781,0.9722835151386287,1.0483806380348581,1.1619997736807985,-0.7468778958882966,-1.26552864882664
2017-08-13,2.8257321474498456,1.0387674982592603,1.7523432812095059,4055.4301082172656,8.307812029535553,1.0734690049793183,1.1215589656010245,1.1572858078854158,-0.7348155938241793,-1.2076435537328978
2017-08-14,2.8257321474498456,1.0387674982592603,1.7470215779193905,4321.740878001602,8.371413581082003,1.0734690049793183,1.1215589656010245,1.1410655157676566,-0.7171256111957018,-1.1272779468950567
2017-08-15,2.8326077028251406,1.0411977371424601,1.747021577919391,4158.369049307629,8.33287822092658,1.0818513533656682,1.1275244357258292,1.141065515767658,-0.7279777626649022,-1.1759704320358255
2017-08-16,2.842018889911187,1.0445146763492261,1.8172940248773852,4371.898571692489,8.382952649505928,1.0933250227026667,1.1356664755395052,1.35525250729076,-0.7137938318208205,-1.1126974183751688
2017-08-17,2.809904934942632,1.033150651792104,1.7756237243357784,4278.874565142088,8.36144530192828,1.0541732242054538,1.107771378698737,1.228243463273759,-0.7199730526658527,-1.1398736585379226
2017-08-18,2.809904934942632,1.033150651792104,1.813586092610294,4103.308186665855,8.31954880214048,1.0541732242054538,1.107771378698737,1.3439509105563467,-0.7316352403719839,-1.1928132102934956
2017-08-19,2.809904934942632,1.033150651792104,1.9439414838891984,4136.02849752025,8.327491306280644,1.0541732242054538,1.107771378698737,1.741267786451318,-0.7294617581238519,-1.182777226115182
2017-08-20,2.809904934942632,1.033150651792104,1.9684942993559091,4047.5907074206807,8.305877096028452,1.0541732242054538,1.107771378698737,1.8161035706866413,-0.7353363345513438,-1.2100884957462306
2017-08-21,2.8513769969445466,1.0478020344205319,1.9040423622270937,3993.496766113566,8.292422508569603,1.1047339793772404,1.1437359029935212,1.6196572092882828,-0.7389295834567625,-1.2270894345534153
2017-08-22,2.8513769969445466,1.0478020344205319,1.942992376450731,4089.192688098602,8.316102842780557,1.1047339793772404,1.1437359029935212,1.7383749532616748,-0.7325728777219462,-1.1971674533640668
2017-08-23,2.8513769969445466,1.0478020344205319,2.068329940226108,4128.20943627659,8.325599041406514,1.1047339793772404,1.1437359029935212,2.120397735618038,-0.729981147774084,-1.1851682529252165
2017-08-24,2.8513769969445466,1.0478020344205319,2.431158422684831,4309.743233598728,8.368633606752097,1.1047339793772404,1.1437359029935212,3.226281256981397,-0.7179225677785745,-1.1307906650376847
2017-08-25,2.8513769969445466,1.0478020344205319,2.501905084405874,4357.504580234239,8.379654828508768,1.1047339793772404,1.1437359029935212,3.441913631977398,-0.7147499683640668,-1.1168644768703657
2017-08-26,2.8513769969445466,1.0478020344205319,2.1507632696566685,4339.185326260464,8.375441896630978,1.1047339793772404,1.1437359029935212,2.371650503897455,-0.7159668447405844,-1.1221878505726222
2017-08-27,2.8513769969445466,1.0478020344205319,2.078137724809659,4343.614657649543,8.376462150876499,1.1047339793772404,1.1437359029935212,2.150291384756414,-0.7156726215839616,-1.1208986783814325
2017-08-28,2.8513769969445466,1.0478020344205319,2.1169396142065318,4384.648048638078,8.385864639016788,1.1047339793772404,1.1437359029935212,2.26855765148107,-0.7129469339433059,-1.1090178885766737
2017-08-29,3.0461434283508826,1.1138763408072285,1.7285710554559803,4591.973064787884,8.432065072300118,1.3421839005690952,1.305927489792614,1.084829223030768,-0.6991751441763769,-1.050639975354315
2017-08-30,3.0461434283508826,1.1138763408072285,1.8323535764535563,4578.258041005562,8.42907386436868,1.3421839005690952,1.305927489792614,1.4011532861225429,-0.7000861795530345,-1.0544196039127873
2017-08-31,3.0053712448597665,1.100401102739057,1.7893710121639208,4739.821909609959,8.463754842171038,1.2924764038157792,1.2728500295165828,1.270144526193513,-0.6893541237998411,-1.010597436700708
2017-09-01,3.055128231514047,1.116821566051679,1.9100954699130208,4930.913963429657,8.503279637974087,1.3531377430131595,1.3131570890423208,1.6381067863378638,-0.6766606262171182,-0.9606547211124896
2017-09-02,3.0238951141683796,1.106545773247638,1.9068767963771722,4635.549367004165,8.441509996759322,1.3150598196320396,1.2879332580004614,1.628296426357792,-0.6962805408907361,-1.0387055638935003
2017-09-03,3.0238951141683796,1.106545773247638,2.0548419911319553,4624.004128836177,8.439016303266213,1.3150598196320396,1.2879332580004614,2.079287124512946,-0.6970474458972393,-1.041856543483911
2017-09-04,2.9952928110176034,1.0970419934054645,2.0050909782335915,4340.747305561161,8.375801802492882,1.2801892591354609,1.2646044753391619,1.9276484632849218,-0.7158630885661054,-1.1217330809594106
2017-09-05,2.9952928110176034,1.0970419934054645,1.93853811268669,4426.660414562876,8.395400721988473,1.2801892591354609,1.2646044753391619,1.7247985745190846,-0.710156216827386,-1.0969682911023764
2017-09-06,2.9952928110176034,1.0970419934054645,1.9302874142547353,4610.80660274099,8.436158088742182,1.2801892591354609,1.2646044753391619,1.6996508480401544,-0.6979241059269926,-1.045468124319776
2017-09-07,2.9952928110176034,1.0970419934054645,1.9963277678983986,4621.992816471082,8.438581236629544,1.2801892591354609,1.2646044753391619,1.9009386255173386,-0.6971810495093944,-1.0424062846996622
2017-09-08,2.9952928110176034,1.0970419934054645,1.8516025126258837,4341.4884613413,8.375972531738629,1.2801892591354609,1.2646044753391619,1.4598231049099188,-0.7158138564870338,-1.1215173510109138
2017-09-09,2.9952928110176034,1.0970419934054645,1.7645514903921973,4330.583758430806,8.373457629099077,1.2801892591354609,1.2646044753391619,1.1944958341463259,-0.716538213242157,-1.1246951300406924
2017-09-10,2.9952928110176034,1.0970419934054645,1.8143351494799997,4250.088037251141,8.354694976351244,1.2801892591354609,1.2646044753391619,1.346233999367782,-0.7218852291006902,-1.1484032305084315
2017-09-11,2.9952928110176034,1.0970419934054645,1.8162194155146092,4207.513611707119,8.344627161165402,1.2801892591354609,1.2646044753391619,1.35197715035587,-0.7247132816383366,-1.1611247138255563
2017-09-12,2.9952928110176034,1.0970419934054645,1.738750841314594,4157.663177008433,8.332708459126316,1.2801892591354609,1.2646044753391619,1.1158567139150575,-0.728024651000364,-1.176184939540192
2017-09-13,2.9952928110176034,1.0970419934054645,1.5791876142802084,3867.7915092908415,8.260438953696159,1.2801892591354609,1.2646044753391619,0.6295157789446004,-0.7472796919082647,-1.2675031938680523
2017-09-14,2.9952928110176034,1.0970419934054645,1.163743398664498,3240.896288121997,8.08360520266718,1.2801892591354609,1.2646044753391619,-0.6367379312982473,-0.7889218890350764,-1.4909466691498903
2017-09-15,2.9952928110176034,1.0970419934054645,1.344032263098166,3710.985860887212,8.219052850998693,1.2801892591354609,1.2646044753391619,-0.08722626421133918,-0.7576956777076889,-1.319797818402581
2017-09-16,2.9952928110176034,1.0970419934054645,1.2750409209409264,3711.866164171358,8.219290038345363,1.2801892591354609,1.2646044753391619,-0.29750851077425156,-0.7576372026042714,-1.3194981133704564
2017-09-17,2.9952928110176034,1.0970419934054645,1.263192682616513,3703.312456189187,8.216982956557016,1.2801892591354609,1.2646044753391619,-0.3336213634129504,-0.7582053919634031,-1.322413294265212
2017-09-18,2.9952928110176034,1.0970419934054645,1.4284622897547177,4094.554920867202,8.317413301947237,1.2801892591354609,1.2646044753391619,0.1701123398448396,-0.7322166855761941,-1.1955115842287118
2017-09-19,2.9952928110176034,1.0970419934054645,1.3285822657830588,3911.100032919042,8.271573951753668,1.2801892591354609,1.2646044753391619,-0.13431710261548505,-0.7444028761066798,-1.2534332403170554
2017-09-20,2.9952928110176034,1.0970419934054645,1.2355046341093698,3869.9896605976755,8.261007114340071,1.2801892591354609,1.2646044753391619,-0.41801318506725604,-0.7471336773161243,-1.2667852778138187
2017-09-21,2.4105159373280225,0.8798408064691557,1.2067958012890958,3617.6710605707135,8.193585744345688,0.5672572535029281,0.7314440520170469,-0.5055163075298881,-0.7638942148450171,-1.3519775283437458
2017-09-22,2.4105159373280225,0.8798408064691557,1.20620939232424,3615.9131536078676,8.193099703969187,0.5672572535029281,0.7314440520170469,-0.507303653458794,-0.7640109857276232,-1.352591678924281
2017-09-23,2.4105159373280225,0.8798408064691557,1.261620098444697,3782.0205495431524,8.238013682715845,0.5672572535029281,0.7314440520170469,-0.33841452328227223,-0.7529771212281273,-1.2958393030826167
2017-09-24,2.5011839140030183,0.9167641853785617,1.131867486037946,3668.2651341463556,8.20747411379197,0.6777953157380322,0.8220793040960073,-0.7338941585691654,-0.7605334484615103,-1.334428471577051
2017-09-25,2.4975131110550506,0.915295481198484,1.2091996531274252,3918.890667419078,8.273563899729094,0.6733200482886466,0.818474098464167,-0.4981894843494343,-0.7438853747338209,-1.2509187831578763
2017-09-26,2.4092563759311885,0.8793181421839393,1.2963401239344048,3886.1024756670427,8.265162000064997,0.5657216564688038,0.7301610760099081,-0.23258957869636387,-0.746063366044433,-1.2615352500313721
2017-09-27,2.4152932217089935,0.8818206965908322,1.3863140067386552,4199.9683304292685,8.342832263869047,0.5730814902134425,0.73630405794194,0.04164642855430237,-0.7252144851564677,-1.1633927089754514
2017-09-28,2.4152932217089935,0.8818206965908322,1.382223661524323,4187.576245896319,8.339877383942799,0.5730814902134425,0.73630405794194,0.02917925580489724,-0.7260376428541305,-1.1671264342169254
2017-09-29,2.4152932217089935,0.8818206965908322,1.3720189066364872,4156.659983678401,8.332467142228834,0.5730814902134425,0.73630405794194,-0.001924339462857872,-0.7280912892087835,-1.1764898625874256
2017-09-30,2.4152932217089935,0.8818206965908322,1.372018906636487,4335.467009689982,8.37458461344447,0.5730814902134425,0.73630405794194,-0.0019243394628585488,-0.7162138379642993,-1.1232710958998244
2017-10-01,2.4152932217089935,0.8818206965908322,1.3720189066364872,4382.812284253591,8.385445871359654,0.5730814902134425,0.73630405794194,-0.001924339462857872,-0.7130688765898531,-1.1095470347385414
2017-10-02,2.4152932217089935,0.8818206965908322,1.372018906636487,4391.750560395145,8.38748318749527,0.5730814902134425,0.73630405794194,-0.0019243394628585488,-0.7124751418723249,-1.1069727241505396
2017-10-03,2.4152932217089935,0.8818206965908322,1.3720189066364867,4311.3560516755,8.369007762771467,0.5730814902134425,0.73630405794194,-0.0019243394628592255,-0.7178154345830823,-1.1303178892198371
2017-10-04,2.4152932217089935,0.8818206965908322,1.372018906636487,4215.182333536646,8.346448127753405,0.5730814902134425,0.73630405794194,-0.0019243394628585488,-0.7242038784472571,-1.1588237780571984
2017-10-05,2.524353574137763,0.9259850197086369,1.3880061548047102,4317.528621996602,8.370438439297436,0.7060426576095856,0.8447135447470382,0.04680401334278431,-0.7174054148837596,-1.1285101159123865
2017-10-06,2.524353574137763,0.9259850197086369,1.4026181864464755,4362.980772637618,8.380910766200678,0.7060426576095856,0.8447135447470382,0.09134077323761022,-0.7143862063255867,-1.1152774999443833
2017-10-07,2.524353574137763,0.9259850197086369,1.4233115446002038,4427.349482966946,8.395556373137147,0.7060426576095856,0.8447135447470382,0.15441311978769579,-0.7101104447089408,-1.0967716135259016
2017-10-08,2.524353574137763,0.9259850197086369,1.478682026861047,4599.584772520529,8.433721311559527,0.7060426576095856,0.8447135447470382,0.32317964960161355,-0.6986695282087142,-1.048547185635909
2017-10-09,2.524353574137763,0.9259850197086369,1.5337113368628394,4770.758812461939,8.470260651411177,0.7060426576095856,0.8447135447470382,0.49090630300705934,-0.6872991063686136,-1.0023768305229934
2017-10-10,2.524353574137763,0.9259850197086369,1.5337113368628394,4742.204586062306,8.46425740910725,0.7060426576095856,0.8447135447470382,0.49090630300705934,-0.689195851924147,-1.0099624035006811
2017-10-11,2.524353574137763,0.9259850197086369,1.5337113368628397,4817.076001241959,8.47992238421843,0.7060426576095856,0.8447135447470382,0.49090630300706006,-0.6842224367108977,-0.9901684645117829
2017-10-12,2.524353574137763,0.9259850197086369,1.5337113368628394,5421.25647434388,8.598082889401827,0.7060426576095856,0.8447135447470382,0.49090630300705934,-0.644089091438029,-0.8408632907788056
2017-10-13,2.524353574137763,0.9259850197086369,1.5337113368628394,5622.401537310861,8.634514171418832,0.7060426576095856,0.8447135447470382,0.49090630300705934,-0.6307278117850452,-0.7948294753138018
2017-10-14,2.524353574137763,0.9259850197086369,1.5337113368628392,5806.274837910411,8.66669448034166,0.7060426576095856,0.8447135447470382,0.4909063030070587,-0.618513827738959,-0.7541671016463379
2017-10-15,2.524353574137763,0.9259850197086369,1.5337113368628394,5690.443312043671,8.646543434813731,0.7060426576095856,0.8447135447470382,0.49090630300705934,-0.6262080628691117,-0.7796295465536167
2017-10-16,2.524353574137763,0.9259850197086369,1.5337113368628394,5751.401295318684,8.657198807634197,0.7060426576095856,0.8447135447470382,0.49090630300705934,-0.6221588625079123,-0.7661656375454412
2017-10-17,2.524353574137763,0.9259850197086369,1.5337113368628394,5593.760390967677,8.629407039624601,0.7060426576095856,0.8447135447470382,0.49090630300705934,-0.6326303310923976,-0.8012827415606869
2017-10-18,2.524353574137763,0.9259850197086369,1.5337113368628392,5574.307180341964,8.62592331602144,0.7060426576095856,0.8447135447470382,0.4909063030070587,-0.6339225317732625,-0.8056847027489898
2017-10-19,2.524353574137763,0.9259850197086369,1.5337113368628394,5700.819182972686,8.648365159807438,0.7060426576095856,0.8447135447470382,0.49090630300705934,-0.6255188343537263,-0.7773276524794756
2017-10-20,2.524353574137763,0.9259850197086369,1.5337113368628392,5997.446764076106,8.699089118321991,0.7060426576095856,0.8447135447470382,0.4909063030070587,-0.6058150245487525,-0.7132339062087989
2017-10-21,2.524353574137763,0.9259850197086369,1.5337113368628392,6015.723555007538,8.70213191294613,0.7060426576095856,0.8447135447470382,0.4909063030070587,-0.6046009688260222,-0.7093890937709559
2017-10-22,2.524353574137763,0.9259850197086369,1.5337113368628392,5998.832263653103,8.69932010654425,0.7060426576095856,0.8447135447470382,0.4909063030070587,-0.6057229912319297,-0.712942034262238
2017-10-23,2.999220328420037,1.09835236436406,1.6200615195760282,5889.672058049323,8.68095559734503,1.2849775005739554,1.2678210228398838,0.7540974490883052,-0.6129740766552332,-0.7361470487656427
2017-10-24,2.999220328420037,1.09835236436406,1.933434344354159,5518.766212981871,8.615909602147614,1.2849775005739554,1.2678210228398838,1.7092425375245406,-0.6376119009586115,-0.8183378247657199
2017-10-25,2.999220328420037,1.09835236436406,1.7576714652968586,5744.7936868947845,8.656049277870352,1.2849775005739554,1.2678210228398838,1.173525853157121,-0.6225977800865338,-0.7676181596113865
2017-10-26,2.999220328420037,1.09835236436406,1.8018897596734629,5890.7143073772,8.68113254388961,1.2849775005739554,1.2678210228398838,1.3083010581313994,-0.6129048441096637,-0.7359234627667581
2017-10-27,2.999220328420037,1.09835236436406,1.7717091667495157,5778.700983300991,8.661934193034316,1.2849775005739554,1.2678210228398838,1.2163120826425036,-0.620345451031685,-0.7601821023636982
2017-10-28,2.999220328420037,1.09835236436406,1.595276744422087,5752.944303324972,8.65746705548929,1.2849775005739554,1.2678210228398838,0.6785546630377153,-0.6220563665223053,-0.7658266850964313
2017-10-29,2.999220328420037,1.09835236436406,1.785551353625574,6150.617275448098,8.724307725755393,1.2849775005739554,1.2678210228398838,1.258502393232595,-0.5956405066816762,-0.6813681947487492
2017-10-30,2.999220328420037,1.09835236436406,1.796324907648157,6122.688025941843,8.719756499002672,1.2849775005739554,1.2678210228398838,1.2913396605258207,-0.5974957374670935,-0.6871190308674545
2017-10-31,2.999220328420037,1.09835236436406,2.0216098990561386,6441.3050298221515,8.770486442951121,1.2849775005739554,1.2678210228398838,1.9779973284141614,-0.5763312563297194,-0.6230177215261365
2017-11-01,2.999220328420037,1.09835236436406,2.1241589546771347,6764.760700771038,8.819482166848578,1.2849775005739554,1.2678210228398838,2.2905618491875153,-0.5548453614678556,-0.561107736820767
2017-11-02,3.023669228552357,1.1064710702421547,2.1052416978377195,7032.252143929542,8.85826229536745,1.3147844306888028,1.2877498856782899,2.2329029728326595,-0.5370769513259289,-0.5121059674316597
2017-11-03,3.023669228552357,1.1064710702421547,2.170526685451876,7188.6736621927175,8.880261963906058,1.3147844306888028,1.2877498856782899,2.4318884314869975,-0.5266864817890173,-0.484307640671574
2017-11-04,3.023669228552357,1.1064710702421547,2.0317145944316604,7391.499520881289,8.908085905520915,1.3147844306888028,1.2877498856782899,2.008795947167741,-0.5132135534515249,-0.44914988275326956
2017-11-05,3.023669228552357,1.1064710702421547,2.048856769174801,7390.662345444837,8.907972637185077,1.3147844306888028,1.2877498856782899,2.061044459854247,-0.5132691637407363,-0.44929300628286567
2017-11-06,3.023669228552357,1.1064710702421547,1.8957446191418277,6960.162148204395,8.847958050212895,1.3147844306888028,1.2877498856782899,1.594366093000172,-0.5418656077257343,-0.5251261987737652
2017-11-07,3.011365993269388,1.1023937941782986,1.906708365579036,7123.997698968637,8.871224321412397,1.299784914461846,1.2777414586394262,1.6277830574985261,-0.5309826530134877,-0.4957274190531767
2017-11-08,3.011365993269388,1.1023937941782986,1.9208900152773052,7469.009869665808,8.918517721773492,1.299784914461846,1.2777414586394262,1.6710080342169615,-0.508064844202418,-0.4359684552066955
2017-11-09,3.011365993269388,1.1023937941782986,1.8416670318802668,7135.421301008343,8.872826575260696,1.299784914461846,1.2777414586394262,1.4295402440966125,-0.5302238278191455,-0.49370284418517574
2017-11-10,3.023669228552357,1.1064710702421547,1.816657170461805,6591.128675365988,8.793479883751846,1.3147844306888028,1.2877498856782899,1.3533114060879963,-0.5663790576666614,-0.5939636846621031
2017-11-11,3.023669228552357,1.1064710702421547,1.8129598330969392,6361.587331249312,8.758033205579277,1.3147844306888028,1.2877498856782899,1.34204210209891,-0.5816265911901073,-0.6387533750463653
2017-11-12,3.023669228552357,1.1064710702421547,1.8467663694542498,5909.6447898411725,8.684341005352108,1.3147844306888028,1.2877498856782899,1.4450827763551661,-0.6116473662156696,-0.731869317133831
2017-11-13,3.023669228552357,1.1064710702421547,2.08579208033372,6525.636966247708,8.783493846774743,1.3147844306888028,1.2877498856782899,2.173621487132484,-0.5707294156996838,-0.6065818347238032
2017-11-14,3.023669228552357,1.1064710702421547,2.0581648595957027,6595.548438738197,8.79415022147218,1.3147844306888028,1.2877498856782899,2.089415065552234,-0.5660854700759693,-0.5931166597645814
2017-11-15,3.023669228552357,1.1064710702421547,2.24872291286342,7282.068738937433,8.893170268259274,1.3147844306888028,1.2877498856782899,2.670226719432862,-0.5204826122026042,-0.4679969739131362
2017-11-16,3.0191862289279245,1.1049873344558498,2.387434342850466,7845.321979964913,8.96767270702279,1.3093189718834106,1.2841077821931166,3.09301239383171,-0.483067902849022,-0.3738572311466979
2017-11-17,3.0191862289279245,1.1049873344558498,2.2529837839546327,7691.5208803062105,8.947873816716974,1.3093189718834106,1.2841077821931166,2.6832136467393806,-0.4932843082291216,-0.39887469998911645
2017-11-18,3.0191862289279245,1.1049873344558498,2.172147097091609,7780.4865522991895,8.959374154072902,1.3093189718834106,1.2841077821931166,2.436827367146245,-0.4873746666725255,-0.3843431112467561
2017-11-19,3.0191862289279245,1.1049873344558498,2.1852262417927784,8033.553355586507,8.991382219097796,1.3093189718834106,1.2841077821931166,2.4766919623966905,-0.4705644289280201,-0.3438983814110069
2017-11-20,3.0191862289279245,1.1049873344558498,2.1512614504611576,8255.867353185347,9.018679420875381,1.3093189718834106,1.2841077821931166,2.3731689346959706,-0.45579697976035916,-0.30940620107121575
2017-11-21,3.0191862289279245,1.1049873344558498,1.9115107271635938,8096.860431860465,8.999231664518964,1.3093189718834106,1.2841077821931166,1.642420421423215,-0.4663591875085577,-0.33397998430787934
2017-11-22,3.0191862289279245,1.1049873344558498,1.8431251906582662,8244.969536672328,9.017358540223057,1.3093189718834106,1.2841077821931166,1.4339846409454853,-0.4565208790790377,-0.3110752385805738
2017-11-23,3.0191862289279245,1.1049873344558498,1.7847570421145993,8035.893848871559,8.991673516399043,1.3093189718834106,1.2841077821931166,1.2560813704813942,-0.47040895911510877,-0.34353030415792485
2017-11-24,3.0191862289279245,1.1049873344558498,1.7847570421145993,8215.457903088754,9.013772768794862,1.3093189718834106,1.2841077821931166,1.2560813704813942,-0.45848122144842135,-0.31560614529278264
2017-11-25,3.0191862289279245,1.1049873344558498,1.7847570421145993,8771.863206570288,9.079304515089953,1.3093189718834106,1.2841077821931166,1.2560813704813942,-0.4215213937968702,-0.23280158423891847
2017-11-26,3.126178427702578,1.1398113089700368,1.8890930477234449,9349.11993048534,9.143037492770908,1.4397587452249594,1.3695896584923788,1.574092427677886,-0.38317648785672137,-0.15226991005213625
2017-11-27,3.126178427702578,1.1398113089700368,1.9778727868459793,9754.449718834221,9.185478841300462,1.4397587452249594,1.3695896584923788,1.8446887432185715,-0.3562520156676967,-0.09864189868038678
2017-11-28,3.126178427702578,1.1398113089700368,1.9339800340359856,9926.71193188782,9.20298457752133,1.4397587452249594,1.3695896584923788,1.7109057730644315,-0.34480931074468896,-0.07652201197438853
2017-11-29,3.126178427702578,1.1398113089700368,1.8383273601623935,9863.795713366324,9.196626334305948,1.4397587452249594,1.3695896584923788,1.4193610875581522,-0.3489885890126916,-0.08455615677120974
2017-11-30,3.126178427702578,1.1398113089700368,1.832742209096525,9953.823255504512,9.20571200313312,1.4397587452249594,1.3695896584923788,1.4023378194668121,-0.3430084115763875,-0.07307569330657117
2017-12-01,3.126178427702578,1.1398113089700368,1.837902777232258,10862.869692666738,9.29310580284185,1.4397587452249594,1.3695896584923788,1.4180669794916985,-0.2826240129472907,0.03735330687792028
2017-12-02,3.1568844799378004,1.149585617185677,1.8715219975903101,10923.741230126276,9.298693794115138,1.4771940960229373,1.3935825030041344,1.5205367237165968,-0.27858055484343724,0.04441417723034165
